product_id,product_name,category,price,product_url,description,front_image_url,model_image_url,additional_images,new_model_image_url,detected_skin_color_rgb,detected_gender_freq
product_425,Roadster,Jeans,₹867,https://www.myntra.com/jeans/roadster/the-roadster-life-co-men-mid-rise-pure-cotton-light-fade-skater-fit-jeans/31722588/buy,"Dark shade, light fade charcoal jeans
Regular fit, mid-rise
Brand Fit: skater
Clean look
Non stretchable
4 pockets
Button and zip closure
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722588/2025/3/6/43164560-5c55-47a3-8ce9-e6b3337f6bfb1741264638838-Roadster-Men-Jeans-4821741264638151-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722588/2025/3/6/9e981de2-2083-4eb7-b816-c0bf281cefc51741264638987-Roadster-Men-Jeans-4821741264638151-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722588/2025/3/6/c205a4a5-8a65-41eb-8cf6-c7db8f9945cc1741264638939-Roadster-Men-Jeans-4821741264638151-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722588/2025/3/6/3988f0b7-0267-4e7a-91a4-503386bc81041741264638889-Roadster-Men-Jeans-4821741264638151-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722588/2025/3/6/43164560-5c55-47a3-8ce9-e6b3337f6bfb1741264638838-Roadster-Men-Jeans-4821741264638151-4.jpg",,Invalid URL,Men
product_426,V-Mart,Jeans,₹643,https://www.myntra.com/jeans/v-mart/v-mart-boys-light-fade-jeans/33044080/buy,"Coloured shade, light fade grey jeans
Regular fit, mid-rise
Clean look
Non stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/4/uNWmVqIX_78bf9c1ab8a74772817db94c6444442a.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/4/H2ZsBvzm_c8bf39d349ff43cfa76a4580217132f3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/4/x9vpgvut_cde220a59ab547b7b04806c7b7cc7f76.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/4/GkP59UyN_0856cdcdac63473e8b16d8c29d7f353a.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/4/uNWmVqIX_78bf9c1ab8a74772817db94c6444442a.jpg",,Invalid URL,Boys
product_427,HIGHLANDER,Jeans,₹549,https://www.myntra.com/jeans/highlander/highlander-men-loose-fit-mid-rise-cotton-jeans/25395164/buy,"Light shade, blue jeans
Relaxed fit, mid-rise
Clean look
Non stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25395164/2023/10/7/5594e94f-8fbb-45a2-869b-0f5ef127e06d1696661657497HIGHLANDERMenBlueRelaxedFitJeans3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25395164/2023/10/7/36687bbf-8755-437d-8d6f-f6a5b01ba9071696661657473HIGHLANDERMenBlueRelaxedFitJeans1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25395164/2023/10/7/40cb4444-e5bf-4ed6-91f5-3a8e91b0b6e11696661657513HIGHLANDERMenBlueRelaxedFitJeans2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25395164/2023/10/7/5594e94f-8fbb-45a2-869b-0f5ef127e06d1696661657497HIGHLANDERMenBlueRelaxedFitJeans3.jpg",,Invalid URL,Men
product_428,WROGN,Jeans,₹1199,https://www.myntra.com/jeans/wrogn/wrogn-men-pure-cotton-loose-pleated-jeans/31326563/buy,"Dark shade no fade black jeans
Regular fit
Mid-rise
Brand Fit: Loose pleated
Clean look
Non stretchable
4 pocket
Length: Regular
Has a belt loops
Button & zip closure",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326563/2024/12/30/09efb298-add2-4ac9-b7d6-48261d2ff7021735550984641-WROGN-Men-Jeans-501735550984160-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326563/2024/12/30/cd4d4235-289b-469c-8f17-fe6d19a691121735550984730-WROGN-Men-Jeans-501735550984160-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326563/2024/12/30/fdc50efa-2a22-4355-88d7-c48128cecbd11735550984701-WROGN-Men-Jeans-501735550984160-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326563/2024/12/30/ce9345e0-618c-4793-92b9-10d0efcf924b1735550984671-WROGN-Men-Jeans-501735550984160-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326563/2024/12/30/09efb298-add2-4ac9-b7d6-48261d2ff7021735550984641-WROGN-Men-Jeans-501735550984160-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326563/2024/12/30/09efb298-add2-4ac9-b7d6-48261d2ff7021735550984641-WROGN-Men-Jeans-501735550984160-4.jpg","(152, 130, 118)",Men
product_429,SASSAFRAS,Jeans,₹769,https://www.myntra.com/jeans/sassafras/sassafras-women-wide-leg-stretchable-jeans/22408152/buy,"Dark shade, no fade black jeans
Wide leg, mid-rise
Clean look
Stretchable
7 pocket
Length: cropped",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22408152/2023/3/24/f17bac03-4260-4796-af1b-a82530ee064e1679650604731SASSAFRASWomenBlackStraightFitLowDistressStretchableJeans3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22408152/2023/3/24/5d328149-7f47-4b79-b499-5c9bd5de316a1679650604697SASSAFRASWomenBlackStraightFitLowDistressStretchableJeans1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22408152/2023/3/24/f8f7ca43-b9a6-4d5a-99fa-4f1af58e19041679650604715SASSAFRASWomenBlackStraightFitLowDistressStretchableJeans2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22408152/2023/3/24/f17bac03-4260-4796-af1b-a82530ee064e1679650604731SASSAFRASWomenBlackStraightFitLowDistressStretchableJeans3.jpg",,Invalid URL,Women
product_430,WROGN,Jeans,₹1429,https://www.myntra.com/jeans/wrogn/wrogn-men-stretchable-jeans/31799553/buy,"Coloured shade, no fade white jeans
Regular fit, mid-rise
Clean look
Stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31799553/2025/2/13/5382011c-4eab-4ce6-a049-f09fe43cb8e51739445963208-WROGN-Men-Stretchable-Jeans-4891739445962573-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31799553/2025/2/13/2d34dbe3-edb3-4b85-94ab-e93d614430481739445963311-WROGN-Men-Stretchable-Jeans-4891739445962573-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31799553/2025/2/13/ce0671c1-a0b7-4ed7-abc8-9ea7c9f078781739445963277-WROGN-Men-Stretchable-Jeans-4891739445962573-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31799553/2025/2/13/89d10b02-5d98-4b61-97a2-0f8e0139addf1739445963243-WROGN-Men-Stretchable-Jeans-4891739445962573-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31799553/2025/2/13/5382011c-4eab-4ce6-a049-f09fe43cb8e51739445963208-WROGN-Men-Stretchable-Jeans-4891739445962573-4.jpg",,Invalid URL,Men
product_431,V-Mart,Jeans,₹539,https://www.myntra.com/jeans/v-mart/v-mart-boys-slash-knee-jeans/32887637/buy,"Coloured shade, no fade grey jeans
Regular fit, mid-rise
Slash knee
Non stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/mlSNn0Gm_e664733ff15c48249db5c15eb4c07b13.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/D6bzDiVl_1e0716e44b31499dbc0c9b5352fe7cd1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/ppY09ytb_fdd01d68490245b38aaa6b2d9c346f7b.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/k2LlzaST_bfd452a6f56444348bde0af3ee7299ef.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/mlSNn0Gm_e664733ff15c48249db5c15eb4c07b13.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/mlSNn0Gm_e664733ff15c48249db5c15eb4c07b13.jpg","(213, 163, 131)",Boys
product_432,max,Jeans,MRP₹ 799,https://www.myntra.com/jeans/max/max-boys-mid-rise-pure-cotton-heavy-fade-jeans/30643974/buy,"Light shade, heavy fade blue jeans
Regular fit, mid-rise
Clean look
Non stretchable
6 pocket
Length: cropped",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/20/UkxLBV3M_e3eb558653024d87a5fb773efabf458e.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/20/ojC0w9BD_22528bd6881e454f8ad2d29fb7e05643.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/20/t5cscMKq_93d389552f0c4cfb82d97a2e17739b2b.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/20/r0wxvRwR_d741d570f71a4d9ebc98ed0fce7ceb09.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/20/UkxLBV3M_e3eb558653024d87a5fb773efabf458e.jpg",,Invalid URL,Boys
product_433,The Indian Garage Co,Jeans,₹574,https://www.myntra.com/jeans/the+indian+garage+co/the-indian-garage-co-men-slim-fit-stretchable-jeans/20914488/buy,"Dark shade, no fade navy blue jeans
Slim fit, mid-rise
Clean look
Stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20914488/2022/12/3/a4e4136d-c682-40b8-80b8-5c713c59160b1670061951344-The-Indian-Garage-Co-Men-Jeans-2651670061950630-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20914488/2022/12/3/6477718b-c8da-4dab-ad9d-42074feee0c81670061951381-The-Indian-Garage-Co-Men-Jeans-2651670061950630-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20914488/2022/12/3/d2be9893-d640-4184-b6aa-2a7c75a998451670061951370-The-Indian-Garage-Co-Men-Jeans-2651670061950630-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20914488/2022/12/3/09c1e04d-a08e-4711-8943-800406fe8efd1670061951356-The-Indian-Garage-Co-Men-Jeans-2651670061950630-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20914488/2022/12/3/a4e4136d-c682-40b8-80b8-5c713c59160b1670061951344-The-Indian-Garage-Co-Men-Jeans-2651670061950630-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20914488/2022/12/3/a4e4136d-c682-40b8-80b8-5c713c59160b1670061951344-The-Indian-Garage-Co-Men-Jeans-2651670061950630-4.jpg","(180, 140, 112)",Men
product_434,YK,Jeans,₹638,https://www.myntra.com/jeans/yk/yk-boys-jogger-high-rise-light-fade-embroidered-jeans/33014632/buy,"Light shade, light fade blue jeans
Jogger, high-rise
Clean look
Non stretchable
Embroidered
5 pocket
Length: cropped",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/28/B5kPbiMC_80ee3a3c687e4c66a96a89121415ca88.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/28/vGskDeva_7c3767540def4e2e9df468fc917a47e4.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/28/yeHlKmaa_748f28d887bc476fb865a9923182fa0f.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/28/b1fNeyo7_3cf8e48913a84be297b63b75f566e018.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/28/B5kPbiMC_80ee3a3c687e4c66a96a89121415ca88.jpg",,Invalid URL,Boys
product_435,WROGN,Jeans,₹1429,https://www.myntra.com/jeans/wrogn/wrogn-men-relaxed-fit-light-fade-stretchable-jeans/29330904/buy,"Medium shade, light fade blue jeans
Relaxed fit, mid-rise
Clean look
Stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29330904/2024/10/15/97774ba6-9d58-46ab-a95e-df1a18e2921d1728981882928-WROGN-Men-Jeans-7981728981882343-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29330904/2024/10/15/61217c82-4c57-4c2d-8b2c-03eab8b26af71728981882984-WROGN-Men-Jeans-7981728981882343-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29330904/2024/10/15/e51de4f4-bd71-4b0c-ace7-adb01fafcf841728981882956-WROGN-Men-Jeans-7981728981882343-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29330904/2024/10/15/97774ba6-9d58-46ab-a95e-df1a18e2921d1728981882928-WROGN-Men-Jeans-7981728981882343-3.jpg",,Invalid URL,Men
product_436,max,Jeans,MRP₹ 599,https://www.myntra.com/jeans/max/max-boys-light-fade-jeans/32835413/buy,"Dark shade, light fade blue jeans
Regular fit, mid-rise
Clean look
Non stretchable
Na pocket
Length: cropped",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/20/PirbDmny_3cd66b4387e746c6a380e6255ec252a7.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/20/AhBH1Ggq_02de9aed275a44538195ba1e974ba679.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/20/zFph2ca7_3e0d9baf77b8449a9998cfdc13f2313d.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/20/YPG7MNgM_02a1ebcdcd664427943a78e76df60b68.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/20/PirbDmny_3cd66b4387e746c6a380e6255ec252a7.jpg",,Invalid URL,Boys
product_437,Basics By Tokyo Talkies,Jeans,₹428,https://www.myntra.com/jeans/basics+by+tokyo+talkies/basics-by-tokyo-talkies-women-flared-mid-rise-clean-look-straight-fit-stretchable-jeans/25115520/buy,"Dark shade, no fade black jeans
Straight fit, mid-rise
Clean look
Stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25115520/2023/9/22/09fbba28-7b3f-4c93-8bb2-f3d9818e618f1695385663475TokyoTalkiesWomenBlackStraightFitStretchableJeans4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25115520/2023/9/22/93e640ea-38ca-45d2-8515-8b8d6592aa721695385663496TokyoTalkiesWomenBlackStraightFitStretchableJeans1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25115520/2023/9/22/62f0c896-73fa-44fc-a83f-f55cfd7598621695385663432TokyoTalkiesWomenBlackStraightFitStretchableJeans2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25115520/2023/9/22/79d83742-44f2-4722-8c56-d9ab723070481695385663452TokyoTalkiesWomenBlackStraightFitStretchableJeans3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25115520/2023/9/22/09fbba28-7b3f-4c93-8bb2-f3d9818e618f1695385663475TokyoTalkiesWomenBlackStraightFitStretchableJeans4.jpg",,Invalid URL,Women
product_438,Bene Kleed,Jeans,₹850,https://www.myntra.com/jeans/bene+kleed/bene-kleed-pure-cotton-mid-rise-relaxed-fit-denim-jeans/21679346/buy,"Light shade, no fade beige jeans
Relaxed fit, mid-rise
Clean look
Non stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21679346/2023/10/16/c1193989-bb87-4330-9613-0b7a7321d2691697445999458BeneKleedPureCottonMid-RiseRelaxedFitDenimJeans3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21679346/2023/10/16/4d60468e-084e-484a-9491-609fafceefea1697445999438BeneKleedPureCottonMid-RiseRelaxedFitDenimJeans1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21679346/2023/10/16/3a7517e5-2531-4e38-97bd-75e0be50a5451697445999452BeneKleedPureCottonMid-RiseRelaxedFitDenimJeans2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21679346/2023/10/16/c1193989-bb87-4330-9613-0b7a7321d2691697445999458BeneKleedPureCottonMid-RiseRelaxedFitDenimJeans3.jpg",,Invalid URL,Men
product_439,Crocodile,Jeans,MRP₹ 2499,https://www.myntra.com/jeans/crocodile/crocodile-men-ice-washed-slim-tapered-jeans/32765830/buy,"Light shade, light fade blue jeans
Regular fit, mid-rise
Low distress
Non stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/14/y23r2uGb_bd9a5b49eac8416c81cac41de5c03efc.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/14/obMK8i2K_10c2d537299f460e8cb67ab9d1cc27e4.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/14/LIomUpWx_451099374dc944dab7d5329dc24596d0.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/14/50M1RBqc_c31c59673d264d47b1886091abf8dadd.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/14/y23r2uGb_bd9a5b49eac8416c81cac41de5c03efc.jpg",,Invalid URL,Men
product_440,WROGN,Jeans,₹1539,https://www.myntra.com/jeans/wrogn/wrogn-men-skinny-fit-mid-rise-coloured-stretchable-jeans/22147974/buy,"Coloured shade, no fade green jeans
Skinny fit, mid-rise
Clean look
Stretchable
5 pockets
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22147974/2023/3/9/e2544bfa-1222-4235-9e4e-7900f48ab8831678344330291-WROGN-Men-Jeans-2561678344329645-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22147974/2023/3/9/810209a4-fa43-4bbb-82c7-cffef9f4e69c1678344330312-WROGN-Men-Jeans-2561678344329645-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22147974/2023/3/9/6ca5d152-8e54-43ae-a0cd-fa10f7c7959a1678344330302-WROGN-Men-Jeans-2561678344329645-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22147974/2023/3/9/e2544bfa-1222-4235-9e4e-7900f48ab8831678344330291-WROGN-Men-Jeans-2561678344329645-3.jpg",,Invalid URL,Men
product_441,V-Mart,Jeans,₹664,https://www.myntra.com/jeans/v-mart/v-mart-boys-light-fade-jeans/33044201/buy,"Medium shade, light fade blue jeans
Regular fit, mid-rise
Clean look
Non stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/4/PuAAn3lA_8b28c32021b345f3ab5277f1c3dfc521.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/4/2bSB2Avp_e5b8ccad2b9741f6b7df8d9633920cdf.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/4/Nhbag5wM_54684d7ed30a48f2937270787503d7b2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/4/iDkO3LSs_4bbd0374fa614537ad176275c8a7d06d.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/4/PuAAn3lA_8b28c32021b345f3ab5277f1c3dfc521.jpg",,Invalid URL,Boys
product_442,WROGN,Jeans,₹1209,https://www.myntra.com/jeans/wrogn/wrogn-men-slim-fit-light-fade-stretchable-jeans/27632942/buy,"Medium shade, light fade blue jeans
Slim fit, mid-rise
Clean look
Stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/27632942/2024/7/22/0af7db9e-074a-4b3d-87b0-f4ab2608f3bb1721627158536-WROGN-Men-Jeans-1691721627157972-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/27632942/2024/7/22/d85945f6-5b4f-4e56-b271-5c4cd3d1b1011721627158593-WROGN-Men-Jeans-1691721627157972-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/27632942/2024/7/22/dd6c0191-dba2-468f-8fba-03ae7b16f9401721627158564-WROGN-Men-Jeans-1691721627157972-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/27632942/2024/7/22/0af7db9e-074a-4b3d-87b0-f4ab2608f3bb1721627158536-WROGN-Men-Jeans-1691721627157972-3.jpg",,Invalid URL,Men
product_443,Aadvi Fashion,Jeans,₹735,https://www.myntra.com/jeans/aadvi+fashion/aadvi-fashion-women-original-high-rise-stretchable-wide-leg-jeans/32481893/buy,"Blue jeans
Straight fit, high-rise
Brand Fit: original
Stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/24/QRt0s2Y9_cbb2b282340b42159fb402a042133cd1.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/24/6Em81D3D_0eab9fe2f2b848a2aae531660fc7f420.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/24/6P0G8Uem_9b2f64e6beb047dfa319e6050faf8110.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/24/gWriu9MA_2a5bffd590e8400fa93e9fd1b08c83d0.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/24/QRt0s2Y9_cbb2b282340b42159fb402a042133cd1.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/24/QRt0s2Y9_cbb2b282340b42159fb402a042133cd1.jpg","(178, 122, 94)",Women
product_444,,Jeans,,https://www.myntra.com/jeans/h%26m/hm-women-flared-low-jeans/30155139/buy,,,,,,Invalid URL,Women
product_445,WROGN,Jeans,₹1539,https://www.myntra.com/jeans/wrogn/wrogn-men-skinny-fit-mid-rise-coloured-stretchable-jeans/22147974/buy,"Coloured shade, no fade green jeans
Skinny fit, mid-rise
Clean look
Stretchable
5 pockets
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22147974/2023/3/9/e2544bfa-1222-4235-9e4e-7900f48ab8831678344330291-WROGN-Men-Jeans-2561678344329645-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22147974/2023/3/9/810209a4-fa43-4bbb-82c7-cffef9f4e69c1678344330312-WROGN-Men-Jeans-2561678344329645-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22147974/2023/3/9/6ca5d152-8e54-43ae-a0cd-fa10f7c7959a1678344330302-WROGN-Men-Jeans-2561678344329645-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22147974/2023/3/9/e2544bfa-1222-4235-9e4e-7900f48ab8831678344330291-WROGN-Men-Jeans-2561678344329645-3.jpg",,Invalid URL,Men
product_446,YK,Jeans,₹638,https://www.myntra.com/jeans/yk/yk-boys-jogger-high-rise-light-fade-embroidered-jeans/33014635/buy,"Light shade, light fade blue jeans
Jogger, high-rise
Clean look
Embroidered
5 pocket
Length: cropped",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/1/LhcbVIDa_d936c4787cd44fd8ac15d51d1e062561.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/1/oZVWFLTB_e34aa139470440cb98cc56cdaeb81f00.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/1/vc2sfFxP_831a1862ebef43cda8be44748e9f9104.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/1/wrrBJI5E_6fdc32aa0acf4abc9d16edbce7d35cdb.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/MARCH/1/LhcbVIDa_d936c4787cd44fd8ac15d51d1e062561.jpg",,Invalid URL,Boys
